Transcript_ID,Gene.refGene,Exon,Genomic_start,Genomic_end,CDS_start,CDS_end,Exon_Length
NM_001167619.2,MLH1,exon16,37048516,37048609,1174,1266,93
NM_001167619.2,MLH1,exon17,37048903,37049017,1267,1380,114
NM_001167619.2,MLH1,exon18,37050485,37050653,1381,1548,168
NM_001167618.2,MLH1,exon9,37014477,37014544,1,67,67
NM_001167618.2,MLH1,exon10,37017505,37017599,68,161,94
NM_001167618.2,MLH1,exon11,37020309,37020463,162,315,154
NM_001167618.2,MLH1,exon12,37025636,37026007,316,686,371
NM_001167618.2,MLH1,exon13,37028783,37028932,687,835,149
NM_001167618.2,MLH1,exon14,37040185,37040294,836,944,109
NM_001167618.2,MLH1,exon15,37042267,37042331,945,1008,64
NM_001167618.2,MLH1,exon16,37047518,37047683,1009,1173,165
NM_001167618.2,MLH1,exon17,37048516,37048609,1174,1266,93
NM_001167618.2,MLH1,exon18,37048903,37049017,1267,1380,114
NM_001167618.2,MLH1,exon19,37050485,37050653,1381,1548,168
NM_001167617.2,MLH1,exon3,37001036,37001048,1,12,12
NM_001167617.2,MLH1,exon4,37004400,37004474,13,86,74
NM_001167617.2,MLH1,exon5,37006990,37007063,87,159,73
NM_001167617.2,MLH1,exon6,37008813,37008905,160,251,92
NM_001167617.2,MLH1,exon7,37011819,37011862,252,294,43
NM_001167617.2,MLH1,exon8,37012010,37012099,295,383,89
NM_001167617.2,MLH1,exon9,37014431,37014544,384,496,113
NM_001167617.2,MLH1,exon10,37017505,37017599,497,590,94
NM_001167617.2,MLH1,exon11,37020309,37020463,591,744,154
NM_001167617.2,MLH1,exon12,37025636,37026007,745,1115,371
NM_001167617.2,MLH1,exon13,37028783,37028932,1116,1264,149
NM_001167617.2,MLH1,exon14,37040185,37040294,1265,1373,109
NM_001167617.2,MLH1,exon15,37042267,37042331,1374,1437,64
NM_001167617.2,MLH1,exon16,37047518,37047683,1438,1602,165
NM_001167617.2,MLH1,exon17,37048516,37048609,1603,1695,93
NM_001167617.2,MLH1,exon18,37048903,37049017,1696,1809,114
NM_001167617.2,MLH1,exon19,37050485,37050653,1810,1977,168
NM_001077401.2,ACVRL1,exon1,51912474,51912535,1,61,61
NM_001077401.2,ACVRL1,exon2,51913098,51913350,62,313,252
NM_001077401.2,ACVRL1,exon3,51913558,51913770,314,525,212
NM_001077401.2,ACVRL1,exon4,51913973,51914073,526,625,100
NM_001077401.2,ACVRL1,exon5,51914438,51914585,626,772,147
NM_001077401.2,ACVRL1,exon6,51915224,51915500,773,1048,276
NM_001077401.2,ACVRL1,exon7,51916035,51916233,1049,1246,198
NM_001077401.2,ACVRL1,exon8,51918984,51919115,1247,1377,131
NM_001077401.2,ACVRL1,exon9,51920758,51920893,1378,1512,135
NM_001267550.2,TTN,exon1,178527011,178527307,1,296,296
NM_001267550.2,TTN,exon2,178527445,178527748,297,599,303
NM_001267550.2,TTN,exon3,178528273,178528427,600,753,154
NM_001267550.2,TTN,exon4,178528527,178529219,754,1445,692
NM_001267550.2,TTN,exon5,178529959,178530116,1446,1602,157
NM_001267550.2,TTN,exon6,178530240,178535849,1603,7211,5609
NM_001267550.2,TTN,exon7,178535981,178536575,7212,7805,594
NM_001267550.2,TTN,exon8,178536937,178537243,7806,8111,306
NM_001267550.2,TTN,exon9,178537341,178537917,8112,8687,576
NM_001267550.2,TTN,exon10,178538539,178538839,8688,8987,300
NM_001267550.2,TTN,exon11,178538945,178539251,8988,9293,306
NM_001267550.2,TTN,exon12,178539381,178539966,9294,9878,585
NM_001267550.2,TTN,exon13,178540067,178540370,9879,10181,303
NM_001267550.2,TTN,exon14,178541281,178541584,10182,10484,303
NM_001267550.2,TTN,exon15,178542263,178542563,10485,10784,300
NM_001267550.2,TTN,exon16,178542661,178542949,10785,11072,288
NM_001267550.2,TTN,exon17,178543068,178543662,11073,11666,594
NM_001267550.2,TTN,exon18,178543833,178544115,11667,11948,282
NM_001267550.2,TTN,exon19,178544200,178544506,11949,12254,306
NM_001267550.2,TTN,exon20,178545387,178545693,12255,12560,306
NM_001267550.2,TTN,exon21,178545819,178546116,12561,12857,297
NM_001267550.2,TTN,exon22,178546211,178546502,12858,13148,291
NM_001267550.2,TTN,exon23,178546599,178546905,13149,13454,306
NM_001267550.2,TTN,exon24,178547002,178547305,13455,13757,303
NM_001267550.2,TTN,exon25,178547406,178549473,13758,15824,2067
NM_001267550.2,TTN,exon26,178549569,178549869,15825,16124,300
NM_001267550.2,TTN,exon27,178549985,178550273,16125,16412,288
NM_001267550.2,TTN,exon28,178550966,178551260,16413,16706,294
NM_001267550.2,TTN,exon29,178551629,178553396,16707,18473,1767
NM_001267550.2,TTN,exon30,178553501,178553807,18474,18779,306
NM_001267550.2,TTN,exon31,178553913,178554216,18780,19082,303
NM_001267550.2,TTN,exon32,178554452,178554752,19083,19382,300
NM_001267550.2,TTN,exon33,178554864,178555152,19383,19670,288
NM_001267550.2,TTN,exon34,178556847,178557144,19671,19967,297
NM_001267550.2,TTN,exon35,178557252,178557555,19968,20270,303
NM_001267550.2,TTN,exon36,178557647,178558235,20271,20858,588
NM_001267550.2,TTN,exon37,178558340,178558637,20859,21155,297
NM_001267550.2,TTN,exon38,178559310,178576416,21156,38261,17106
NM_001267550.2,TTN,exon39,178576528,178576831,38262,38564,303
NM_001267550.2,TTN,exon40,178576922,178577510,38565,39152,588
NM_001267550.2,TTN,exon41,178577601,178577898,39153,39449,297
NM_001267550.2,TTN,exon42,178577987,178578185,39450,39647,198
NM_001267550.2,TTN,exon43,178578610,178578715,39648,39752,105
NM_001267550.2,TTN,exon44,178578805,178579393,39753,40340,588
NM_001267550.2,TTN,exon45,178579560,178579848,40341,40628,288
NM_001267550.2,TTN,exon46,178579938,178580229,40629,40919,291
NM_001267550.2,TTN,exon47,178580321,178580609,40920,41207,288
NM_001267550.2,TTN,exon48,178581498,178581804,41208,41513,306
NM_001267550.2,TTN,exon49,178581905,178582208,41514,41816,303
NM_001267550.2,TTN,exon50,178582295,178582592,41817,42113,297
NM_001267550.2,TTN,exon51,178582939,178583227,42114,42401,288
NM_001267550.2,TTN,exon52,178583606,178583906,42402,42701,300
NM_001267550.2,TTN,exon53,178584275,178584578,42702,43004,303
NM_001267550.2,TTN,exon54,178584668,178584968,43005,43304,300
NM_001267550.2,TTN,exon55,178585071,178585347,43305,43580,276
NM_001267550.2,TTN,exon56,178586504,178586807,43581,43883,303
NM_001267550.2,TTN,exon57,178587117,178587417,43884,44183,300
NM_001267550.2,TTN,exon58,178587515,178587800,44184,44468,285
NM_001267550.2,TTN,exon59,178587898,178588219,44469,44789,321
NM_001267550.2,TTN,exon60,178588537,178591504,44790,47756,2967
NM_001267550.2,TTN,exon61,178591598,178591892,47757,48050,294
NM_001267550.2,TTN,exon62,178591977,178592277,48051,48350,300
NM_001267550.2,TTN,exon63,178592378,178592660,48351,48632,282
NM_001267550.2,TTN,exon64,178592774,178593083,48633,48941,309
NM_001267550.2,TTN,exon65,178593172,178593475,48942,49244,303
NM_001267550.2,TTN,exon66,178593567,178593867,49245,49544,300
NM_001267550.2,TTN,exon67,178593960,178594242,49545,49826,282
NM_001267550.2,TTN,exon68,178594343,178594646,49827,50129,303
NM_001267550.2,TTN,exon69,178595506,178595809,50130,50432,303
NM_001267550.2,TTN,exon70,178597537,178597819,50433,50714,282
NM_001267550.2,TTN,exon71,178597907,178598058,50715,50865,151
NM_001267550.2,TTN,exon72,178598505,178598654,50866,51014,149
NM_001267550.2,TTN,exon73,178598747,178599062,51015,51329,315
NM_001267550.2,TTN,exon74,178599145,178599445,51330,51629,300
NM_001267550.2,TTN,exon75,178599553,178599850,51630,51926,297
NM_001267550.2,TTN,exon76,178600853,178601171,51927,52244,318
NM_001267550.2,TTN,exon77,178601264,178601564,52245,52544,300
NM_001267550.2,TTN,exon78,178601657,178601787,52545,52674,130
NM_001267550.2,TTN,exon79,178601881,178601914,52675,52707,33
NM_001267550.2,TTN,exon80,178602001,178602150,52708,52856,149
NM_001267550.2,TTN,exon81,178602281,178602590,52857,53165,309
NM_001267550.2,TTN,exon82,178603875,178604305,53166,53595,430
NM_001267550.2,TTN,exon83,178604707,178604898,53596,53786,191
NM_001267550.2,TTN,exon84,178604986,178605295,53787,54095,309
NM_001267550.2,TTN,exon85,178605413,178605713,54096,54395,300
NM_001267550.2,TTN,exon86,178607020,178607314,54396,54689,294
NM_001267550.2,TTN,exon87,178607400,178607685,54690,54974,285
NM_001267550.2,TTN,exon88,178607784,178608081,54975,55271,297
NM_001267550.2,TTN,exon89,178608177,178608477,55272,55571,300
NM_001267550.2,TTN,exon90,178608605,178608908,55572,55874,303
NM_001267550.2,TTN,exon91,178609207,178609570,55875,56237,363
NM_001267550.2,TTN,exon92,178609683,178609986,56238,56540,303
NM_001267550.2,TTN,exon93,178610089,178610389,56541,56840,300
NM_001267550.2,TTN,exon94,178610992,178611271,56841,57119,279
NM_001267550.2,TTN,exon95,178611371,178611677,57120,57425,306
NM_001267550.2,TTN,exon96,178611757,178611954,57426,57622,197
NM_001267550.2,TTN,exon97,178612056,178612162,57623,57728,106
NM_001267550.2,TTN,exon98,178612276,178612576,57729,58028,300
NM_001267550.2,TTN,exon99,178612772,178613072,58029,58328,300
NM_001267550.2,TTN,exon100,178613160,178613276,58329,58444,116
NM_001267550.2,TTN,exon101,178613750,178613937,58445,58631,187
NM_001267550.2,TTN,exon102,178614051,178614348,58632,58928,297
NM_001267550.2,TTN,exon103,178614465,178614753,58929,59216,288
NM_001267550.2,TTN,exon104,178614846,178614968,59217,59338,122
NM_001267550.2,TTN,exon105,178615306,178615484,59339,59516,178
NM_001267550.2,TTN,exon106,178615640,178615788,59517,59664,148
NM_001267550.2,TTN,exon107,178616478,178616630,59665,59816,152
NM_001267550.2,TTN,exon108,178616728,178617013,59817,60101,285
NM_001267550.2,TTN,exon109,178617119,178617234,60102,60216,115
NM_001267550.2,TTN,exon110,178617324,178617512,60217,60404,188
NM_001267550.2,TTN,exon111,178617778,178618081,60405,60707,303
NM_001267550.2,TTN,exon112,178618188,178618491,60708,61010,303
NM_001267550.2,TTN,exon113,178618583,178618853,61011,61280,270
NM_001267550.2,TTN,exon114,178619620,178619887,61281,61547,267
NM_001267550.2,TTN,exon115,178619987,178620112,61548,61672,125
NM_001267550.2,TTN,exon116,178620216,178620625,61673,62081,409
NM_001267550.2,TTN,exon117,178620714,178620993,62082,62360,279
NM_001267550.2,TTN,exon118,178621101,178621368,62361,62627,267
NM_001267550.2,TTN,exon119,178621474,178621741,62628,62894,267
NM_001267550.2,TTN,exon120,178621839,178622008,62895,63063,169
NM_001267550.2,TTN,exon121,178622669,178622767,63064,63161,98
NM_001267550.2,TTN,exon122,178624464,178624731,63162,63428,267
NM_001267550.2,TTN,exon123,178625272,178625396,63429,63552,124
NM_001267550.2,TTN,exon124,178629300,178629443,63553,63695,143
NM_001267550.2,TTN,exon125,178630240,178630367,63696,63822,127
NM_001267550.2,TTN,exon126,178630803,178630943,63823,63962,140
NM_001267550.2,TTN,exon127,178631033,178631300,63963,64229,267
NM_001267550.2,TTN,exon128,178632146,178632413,64230,64496,267
NM_001267550.2,TTN,exon129,178632525,178632792,64497,64763,267
NM_001267550.2,TTN,exon130,178632917,178633044,64764,64890,127
NM_001267550.2,TTN,exon131,178633186,178633326,64891,65030,140
NM_001267550.2,TTN,exon132,178633412,178633676,65031,65294,264
NM_001267550.2,TTN,exon133,178633816,178634083,65295,65561,267
NM_001267550.2,TTN,exon134,178634365,178634629,65562,65825,264
NM_001267550.2,TTN,exon135,178634722,178634849,65826,65952,127
NM_001267550.2,TTN,exon136,178635164,178635304,65953,66092,140
NM_001267550.2,TTN,exon137,178635439,178635715,66093,66368,276
NM_001267550.2,TTN,exon138,178635962,178636241,66369,66647,279
NM_001267550.2,TTN,exon139,178636397,178636799,66648,67049,402
NM_001267550.2,TTN,exon140,178637368,178637419,67050,67100,51
NM_001267550.2,TTN,exon141,178639698,178639788,67101,67190,90
NM_001267550.2,TTN,exon142,178640047,178640110,67191,67253,63
NM_001267550.2,TTN,exon143,178640540,178640630,67254,67343,90
NM_001267550.2,TTN,exon144,178641240,178641315,67344,67418,75
NM_001267550.2,TTN,exon145,178642236,178642317,67419,67499,81
NM_001267550.2,TTN,exon146,178644547,178644616,67500,67568,69
NM_001267550.2,TTN,exon147,178645919,178646030,67569,67679,111
NM_001267550.2,TTN,exon148,178646484,178646559,67680,67754,75
NM_001267550.2,TTN,exon149,178647063,178647144,67755,67835,81
NM_001267550.2,TTN,exon150,178647380,178647464,67836,67919,84
NM_001267550.2,TTN,exon151,178649247,178649331,67920,68003,84
NM_001267550.2,TTN,exon152,178649553,178649631,68004,68081,78
NM_001267550.2,TTN,exon153,178649816,178649894,68082,68159,78
NM_001267550.2,TTN,exon154,178650163,178650271,68160,68267,108
NM_001267550.2,TTN,exon155,178650750,178650834,68268,68351,84
NM_001267550.2,TTN,exon156,178651242,178651320,68352,68429,78
NM_001267550.2,TTN,exon157,178651452,178651536,68430,68513,84
NM_001267550.2,TTN,exon158,178651665,178651749,68514,68597,84
NM_001267550.2,TTN,exon159,178651883,178651967,68598,68681,84
NM_001267550.2,TTN,exon160,178652095,178652179,68682,68765,84
NM_001267550.2,TTN,exon161,178652263,178652347,68766,68849,84
NM_001267550.2,TTN,exon162,178652457,178652541,68850,68933,84
NM_001267550.2,TTN,exon163,178652652,178652736,68934,69017,84
NM_001267550.2,TTN,exon164,178652847,178652931,69018,69101,84
NM_001267550.2,TTN,exon165,178653040,178653124,69102,69185,84
NM_001267550.2,TTN,exon166,178653237,178653321,69186,69269,84
NM_001267550.2,TTN,exon167,178653426,178653507,69270,69350,81
NM_001267550.2,TTN,exon168,178653620,178653701,69351,69431,81
NM_001267550.2,TTN,exon169,178653816,178653897,69432,69512,81
NM_001267550.2,TTN,exon170,178654011,178654095,69513,69596,84
NM_001267550.2,TTN,exon171,178654207,178654291,69597,69680,84
NM_001267550.2,TTN,exon172,178654444,178654534,69681,69770,90
NM_001267550.2,TTN,exon173,178654744,178654828,69771,69854,84
NM_001267550.2,TTN,exon174,178654911,178654995,69855,69938,84
NM_001267550.2,TTN,exon175,178657497,178657581,69939,70022,84
NM_001267550.2,TTN,exon176,178657686,178657767,70023,70103,81
NM_001267550.2,TTN,exon177,178657880,178657961,70104,70184,81
NM_001267550.2,TTN,exon178,178658076,178658157,70185,70265,81
NM_001267550.2,TTN,exon179,178658271,178658355,70266,70349,84
NM_001267550.2,TTN,exon180,178658467,178658551,70350,70433,84
NM_001267550.2,TTN,exon181,178658704,178658794,70434,70523,90
NM_001267550.2,TTN,exon182,178659004,178659088,70524,70607,84
NM_001267550.2,TTN,exon183,178659171,178659255,70608,70691,84
NM_001267550.2,TTN,exon184,178661758,178661842,70692,70775,84
NM_001267550.2,TTN,exon185,178661947,178662028,70776,70856,81
NM_001267550.2,TTN,exon186,178662141,178662222,70857,70937,81
NM_001267550.2,TTN,exon187,178662337,178662418,70938,71018,81
NM_001267550.2,TTN,exon188,178662532,178662616,71019,71102,84
NM_001267550.2,TTN,exon189,178662728,178662812,71103,71186,84
NM_001267550.2,TTN,exon190,178662965,178663055,71187,71276,90
NM_001267550.2,TTN,exon191,178663265,178663349,71277,71360,84
NM_001267550.2,TTN,exon192,178663432,178663516,71361,71444,84
NM_001267550.2,TTN,exon193,178663626,178663710,71445,71528,84
NM_001267550.2,TTN,exon194,178663818,178663902,71529,71612,84
NM_001267550.2,TTN,exon195,178664014,178664098,71613,71696,84
NM_001267550.2,TTN,exon196,178664459,178664537,71697,71774,78
NM_001267550.2,TTN,exon197,178664653,178664737,71775,71858,84
NM_001267550.2,TTN,exon198,178664851,178664926,71859,71933,75
NM_001267550.2,TTN,exon199,178665376,178665460,71934,72017,84
NM_001267550.2,TTN,exon200,178665707,178665791,72018,72101,84
NM_001267550.2,TTN,exon201,178666823,178666901,72102,72179,78
NM_001267550.2,TTN,exon202,178667235,178667319,72180,72263,84
NM_001267550.2,TTN,exon203,178667441,178667525,72264,72347,84
NM_001267550.2,TTN,exon204,178667637,178667721,72348,72431,84
NM_001267550.2,TTN,exon205,178669372,178669447,72432,72506,75
NM_001267550.2,TTN,exon206,178669591,178669675,72507,72590,84
NM_001267550.2,TTN,exon207,178670217,178670295,72591,72668,78
NM_001267550.2,TTN,exon208,178671089,178671170,72669,72749,81
NM_001267550.2,TTN,exon209,178671970,178672267,72750,73046,297
NM_001267550.2,TTN,exon210,178672406,178672481,73047,73121,75
NM_001267550.2,TTN,exon211,178672634,178672703,73122,73190,69
NM_001267550.2,TTN,exon212,178673632,178673710,73191,73268,78
NM_001267550.2,TTN,exon213,178674313,178674409,73269,73364,96
NM_001267550.2,TTN,exon214,178675038,178675113,73365,73439,75
NM_001267550.2,TTN,exon215,178675670,178675754,73440,73523,84
NM_001267550.2,TTN,exon216,178675920,178675995,73524,73598,75
NM_001267550.2,TTN,exon217,178677200,178677287,73599,73685,87
NM_001267550.2,TTN,exon218,178677620,178677917,73686,73982,297
NM_001267550.2,TTN,exon219,178678124,178678208,73983,74066,84
NM_001267550.2,TTN,exon220,178678413,178678497,74067,74150,84
NM_001267550.2,TTN,exon221,178678746,178678830,74151,74234,84
NM_001267550.2,TTN,exon222,178679338,178679416,74235,74312,78
NM_001267550.2,TTN,exon223,178679598,178679682,74313,74396,84
NM_001267550.2,TTN,exon224,178679893,178680055,74397,74558,162
NM_001267550.2,TTN,exon225,178680253,178680331,74559,74636,78
NM_001267550.2,TTN,exon226,178681078,178681171,74637,74729,93
NM_001267550.2,TTN,exon227,178681375,178681450,74730,74804,75
NM_001267550.2,TTN,exon228,178681660,178681738,74805,74882,78
NM_001267550.2,TTN,exon229,178682696,178682903,74883,75089,207
NM_001267550.2,TTN,exon230,178683210,178683291,75090,75170,81
NM_001267550.2,TTN,exon231,178683998,178684082,75171,75254,84
NM_001267550.2,TTN,exon232,178684329,178684413,75255,75338,84
NM_001267550.2,TTN,exon233,178684665,178684749,75339,75422,84
NM_001267550.2,TTN,exon234,178684905,178684989,75423,75506,84
NM_001267550.2,TTN,exon235,178685252,178685330,75507,75584,78
NM_001267550.2,TTN,exon236,178685517,178685598,75585,75665,81
NM_001267550.2,TTN,exon237,178688110,178688224,75666,75779,114
NM_001267550.2,TTN,exon238,178688676,178688778,75780,75881,102
NM_001267550.2,TTN,exon239,178689052,178689136,75882,75965,84
NM_001267550.2,TTN,exon240,178689289,178689373,75966,76049,84
NM_001267550.2,TTN,exon241,178689514,178689595,76050,76130,81
NM_001267550.2,TTN,exon242,178689812,178689896,76131,76214,84
NM_001267550.2,TTN,exon243,178692015,178692099,76215,76298,84
NM_001267550.2,TTN,exon244,178692496,178692580,76299,76382,84
NM_001267550.2,TTN,exon245,178693608,178693689,76383,76463,81
NM_001267550.2,TTN,exon246,178693921,178694008,76464,76550,87
NM_001267550.2,TTN,exon247,178694598,178694676,76551,76628,78
NM_001267550.2,TTN,exon248,178694828,178694906,76629,76706,78
NM_001267550.2,TTN,exon249,178695347,178695410,76707,76769,63
NM_001267550.2,TTN,exon250,178695864,178696269,76770,77174,405
NM_001267550.2,TTN,exon251,178697120,178697168,77175,77222,48
NM_001267550.2,TTN,exon252,178698842,178698914,77223,77294,72
NM_001267550.2,TTN,exon253,178701119,178701203,77295,77378,84
NM_001267550.2,TTN,exon254,178701527,178701587,77379,77438,60
NM_001267550.2,TTN,exon255,178702039,178702066,77439,77465,27
NM_001267550.2,TTN,exon256,178702167,178702245,77466,77543,78
NM_001267550.2,TTN,exon257,178702453,178702663,77544,77753,210
NM_001267550.2,TTN,exon258,178704146,178704407,77754,78014,261
NM_001267550.2,TTN,exon259,178704509,178704777,78015,78282,268
NM_001267550.2,TTN,exon260,178704876,178704966,78283,78372,90
NM_001267550.2,TTN,exon261,178705173,178705357,78373,78556,184
NM_001267550.2,TTN,exon262,178706453,178706739,78557,78842,286
NM_001267550.2,TTN,exon263,178706861,178706954,78843,78935,93
NM_001267550.2,TTN,exon264,178707525,178707813,78936,79223,288
NM_001267550.2,TTN,exon265,178709565,178709856,79224,79514,291
NM_001267550.2,TTN,exon266,178710634,178710922,79515,79802,288
NM_001267550.2,TTN,exon267,178711061,178711349,79803,80090,288
NM_001267550.2,TTN,exon268,178711943,178712222,80091,80369,279
NM_001267550.2,TTN,exon269,178712314,178712593,80370,80648,279
NM_001267550.2,TTN,exon270,178712696,178712975,80649,80927,279
NM_001267550.2,TTN,exon271,178713084,178713372,80928,81215,288
NM_001267550.2,TTN,exon272,178713896,178714175,81216,81494,279
NM_001267550.2,TTN,exon273,178714291,178714573,81495,81776,282
NM_001267550.2,TTN,exon274,178714985,178715264,81777,82055,279
NM_001267550.2,TTN,exon275,178715492,178715774,82056,82337,282
NM_001267550.2,TTN,exon276,178717094,178717382,82338,82625,288
NM_001267550.2,TTN,exon277,178717522,178717810,82626,82913,288
NM_001267550.2,TTN,exon278,178717942,178718221,82914,83192,279
NM_001267550.2,TTN,exon279,178718321,178718600,83193,83471,279
NM_001267550.2,TTN,exon280,178718694,178718973,83472,83750,279
NM_001267550.2,TTN,exon281,178719163,178719451,83751,84038,288
NM_001267550.2,TTN,exon282,178719553,178719832,84039,84317,279
NM_001267550.2,TTN,exon283,178719982,178720264,84318,84599,282
NM_001267550.2,TTN,exon284,178720384,178720663,84600,84878,279
NM_001267550.2,TTN,exon285,178720920,178721202,84879,85160,282
NM_001267550.2,TTN,exon286,178721846,178722134,85161,85448,288
NM_001267550.2,TTN,exon287,178722258,178722546,85449,85736,288
NM_001267550.2,TTN,exon288,178722658,178722937,85737,86015,279
NM_001267550.2,TTN,exon289,178723045,178723324,86016,86294,279
NM_001267550.2,TTN,exon290,178723417,178723696,86295,86573,279
NM_001267550.2,TTN,exon291,178723855,178724143,86574,86861,288
NM_001267550.2,TTN,exon292,178724259,178724538,86862,87140,279
NM_001267550.2,TTN,exon293,178725367,178725649,87141,87422,282
NM_001267550.2,TTN,exon294,178725767,178726046,87423,87701,279
NM_001267550.2,TTN,exon295,178727089,178727371,87702,87983,282
NM_001267550.2,TTN,exon296,178727584,178727863,87984,88262,279
NM_001267550.2,TTN,exon297,178728109,178728397,88263,88550,288
NM_001267550.2,TTN,exon298,178728499,178728778,88551,88829,279
